business_name,address,phone_number,email,city,state,zip_code_postcode,website,description,latitude,longitude,ticker_symbol,kindex_score,is_black_owned,business_location,category,hero_image,owner_name,is_premium,tier_level,is_ecommerce,is_veteran,subscription_tier,marketing_generations_used,is_priority_pinned,is_claimed,kindex_velocity,ar_asset_url,is_ar_enabled,has_flash_beacon,loi_signed,marketing_tier,doordash_url,ubereats_url,grubhub_url,is_delivery_eligible,firestore_location,search_keywords,is_farmer,is_wholesale,is_retail,is_verified,review_count,interaction_count,total_sentiment_score
Bubba's 33,"3315 W Loop 250 N, Midland, TX 79705",4326942333,,Midland,Texas,79705,https://www.bubbas33.com/locations/texas/midland?utm_source=listing&utm_medium=search,"Burgers, pizza & beer served alongside many large-screen TVs showing sports & music videos.",32.03224,-102.1308747,BUBB,500,FALSE,"32.03224, -102.1308747",American restaurant,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"32.03224, -102.1308747",,FALSE,FALSE,FALSE,FALSE,0,0,0
Fuddruckers,"4511 N Midkiff Rd, Midland, TX 79705",4326890448,,Midland,Texas,79705,https://www.fuddruckers.com/midland,"Family-friendly chain for burgers on housemade sesame seed buns, plus salads & shakes.",32.0308129,-102.1303921,FUDD,500,FALSE,"32.0308129, -102.1303921",Hamburger restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"32.0308129, -102.1303921",,FALSE,FALSE,FALSE,FALSE,0,0,0
Sanbart logistics LLC,"223 W Wall St Suite 299, Midland, TX 79701",4322510609,,Midland,Texas,79701,,,31.9971801,-102.0765269,SANB,500,FALSE,"31.9971801, -102.0765269",Trucking company,,,FALSE,,,,Free,,,,0,,,,,,,,,,"31.9971801, -102.0765269",,FALSE,FALSE,FALSE,FALSE,0,0,0
Jersey Mike's Subs,"6319 82Nd St Ste #300, Lubbock, TX 79424",8063685691,,Lubbock,Texas,79424,https://www.jerseymikes.com/15065/lubbock-tx?utm_source=google&utm_medium=organic&utm_campaign=listings,New Jersey–based counter-serve sandwich chain serving jumbo subs filled with cold cuts & toppings.,33.51913,-101.95638,JERS,500,FALSE,"33.51913, -101.95638",Sandwich shop,,,FALSE,,,,Free,,,,0,,,,,,,,,,"33.51913, -101.95638",,FALSE,FALSE,FALSE,FALSE,0,0,0
Chipotle Mexican Grill,"2912 W Loop 289 Acc Rd Ste 102, Lubbock, TX 79407",8067840083,,Lubbock,Texas,79407,https://locations.chipotle.com/tx/lubbock/2912-w-loop-289?utm_source=google&utm_medium=yext&utm_campaign=yext_listings?restaurant=2651,"Casual restaurant offering Mexican fare, including design-your-own burritos, tacos & bowls.",33.5674303,-101.9448363,CHIP,500,FALSE,"33.5674303, -101.9448363",Fast food restaurant,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"33.5674303, -101.9448363",,FALSE,FALSE,FALSE,FALSE,0,0,0
People's Success LLC,"8201 Sw 34Th Ave Ste G, Amarillo, TX 79106",8062316744,,Amarillo,Texas,79106,https://www.peopleandsuccess.com/,,35.1762504,-101.9355086,PEOP,500,FALSE,"35.1762504, -101.9355086",Consultant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"35.1762504, -101.9355086",,FALSE,FALSE,FALSE,FALSE,0,0,0
Brad Paschal Consulting,"8405 Kinderhook Ct, Amarillo, TX 79119",8065482468,,Amarillo,Texas,79119,https://bradpaschal.com/,,35.122735,-101.93076,BRAD,500,FALSE,"35.122735, -101.93076",Marketing agency,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"35.122735, -101.93076",,FALSE,FALSE,FALSE,FALSE,0,0,0
CNJ'S Barbershop,"5313 50Th St, Lubbock, TX 79414",8062249472,,Lubbock,Texas,79414,,,33.5484541,-101.9271294,CNJ',500,FALSE,"33.5484541, -101.9271294",Barber shop,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"33.5484541, -101.9271294",,FALSE,FALSE,FALSE,FALSE,0,0,0
Twisted Root Burger Co.,"116 W Loop 289 Acc Rd, Lubbock, TX 79416",8067970532,,Lubbock,Texas,79416,https://www.twistedrootburgerco.com/locations/lubbock,"Chain with gourmet beef, turkey & vegan burgers, plus spiked shakes. Some locations have game meats.",33.5965071,-101.9257586,TWIS,500,FALSE,"33.5965071, -101.9257586",Hamburger restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"33.5965071, -101.9257586",,FALSE,FALSE,FALSE,FALSE,0,0,0
Rendezvous Hair Studio,"1102 Slide Rd Spc 31, Lubbock, TX 79416",8064075163,,Lubbock,Texas,79416,,,33.5853593,-101.9238421,REND,500,FALSE,"33.5853593, -101.9238421",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"33.5853593, -101.9238421",,FALSE,FALSE,FALSE,FALSE,0,0,0
Red Zone Cafe,"3602 Slide Rd, Lubbock, TX 79414",8067840010,,Lubbock,Texas,79414,https://redzonecafe.shop/,"Informal restaurant with American breakfasts, burgers & down-home fare like chicken-fried steak.",33.5609119,-101.9230605,REDZ,500,FALSE,"33.5609119, -101.9230605",Restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"33.5609119, -101.9230605",,FALSE,FALSE,FALSE,FALSE,0,0,0
Starbucks Coffee Company,"5110 98Th St, Lubbock, TX 79424",8062416854,,Lubbock,Texas,79424,https://www.starbucks.com/store-locator/store/1015499,"Welcoming coffeehouse with handcrafted coffee, espresso & tea, plus breakfast, lunch & pastries.",33.50574,-101.92184,STAR,500,FALSE,"33.50574, -101.92184",Coffee shop,,,FALSE,,,,Free,,,,0,,,,,,,,,,"33.50574, -101.92184",,FALSE,FALSE,FALSE,FALSE,0,0,0
BJ's Restaurant & Brewhouse,"4805 S Loop 289 Bldg #100, Lubbock, TX 79424",8067838600,,Lubbock,Texas,79424,https://www.bjsrestaurants.com/locations/tx/lubbock,Family-friendly chain outpost pairs familiar pub fare with an extensive list of house brews.,33.5315344,-101.9144406,BJ'S,500,FALSE,"33.5315344, -101.9144406",Restaurant,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"33.5315344, -101.9144406",,FALSE,FALSE,FALSE,FALSE,0,0,0
Glam LAB,"4620 71St St #30, Lubbock, TX 79424",8068314526,,Lubbock,Texas,79424,http://instagram.com/glamlablbk,,33.5294799,-101.9118059,GLAM,500,FALSE,"33.5294799, -101.9118059",Beauty salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"33.5294799, -101.9118059",,FALSE,FALSE,FALSE,FALSE,0,0,0
Bloomington Extension Bar and Salon,"4401 82Nd St #1500, Lubbock, TX 79424",8064160248,,Lubbock,Texas,79424,http://bloomingtonextensionbar.glossgenius.com/,,33.5188015,-101.9059549,BLOO,500,FALSE,"33.5188015, -101.9059549",Beauty salon,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"33.5188015, -101.9059549",,FALSE,FALSE,FALSE,FALSE,0,0,0
La Foi Salon,"3222 140Th St, Lubbock, TX 79423",8067714545,,Lubbock,Texas,79423,https://www.lafoisalon.com/,,33.4664584,-101.8864104,LAFO,500,FALSE,"33.4664584, -101.8864104",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"33.4664584, -101.8864104",,FALSE,FALSE,FALSE,FALSE,0,0,0
Vizo’s African Bar & Restaurant,"3131 34Th St, Lubbock, TX 79410",8067013680,,Lubbock,Texas,79410,http://www.vizoslubbock.com/,"Down-to-earth destination offering African specialties, beer & wine, plus a take-out option.",33.562698,-101.8830015,VIZO,500,FALSE,"33.562698, -101.8830015",Bar & grill,,,FALSE,,,,Free,,,,0,,,,,,,,,,"33.562698, -101.8830015",,FALSE,FALSE,FALSE,FALSE,0,0,0
Jirani international Enterprise LLC (African Market),"2808 34Th St, Lubbock, TX 79410",8064073303,,Lubbock,Texas,79410,,,33.5635928,-101.8767542,JIRA,500,FALSE,"33.5635928, -101.8767542",Supermarket,,,FALSE,,,,Free,,,,0,,,,,,,,,,"33.5635928, -101.8767542",,FALSE,FALSE,FALSE,FALSE,0,0,0
Makie Black Boutique,"2640 Wolflin Ave, Amarillo, TX 79109",8063520552,,Amarillo,Texas,79109,http://www.makieblack.com/,"Hip women's fashion boutique featuring T-shirts, jeans, dresses & jewelry from well-known designers.",35.1933721,-101.8654981,MAKI,500,FALSE,"35.1933721, -101.8654981",Women's clothing store,,,FALSE,,,,Free,,,,0,,,,,,,,,,"35.1933721, -101.8654981",,FALSE,FALSE,FALSE,FALSE,0,0,0
"BLACKSMITHLAMB, LLC","900 Sw 7Th Ave, Amarillo, TX 79101",,,Amarillo,Texas,79101,http://blacksmithlamb.com/,,35.2082159,-101.8475985,BLAC,500,FALSE,"35.2082159, -101.8475985",Business management consultant,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"35.2082159, -101.8475985",,FALSE,FALSE,FALSE,FALSE,0,0,0
Black Plumbing Heating & Air,"8215 Avenue D, Lubbock, TX 79404",8063045117,,Lubbock,Texas,79404,https://blackplumbing.com/lubbock/,,33.5185577,-101.8397151,BLAC,500,FALSE,"33.5185577, -101.8397151",Plumber,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"33.5185577, -101.8397151",,FALSE,FALSE,FALSE,FALSE,0,0,0
Premier Portable Buildings,"404 E Farmers Ave, Amarillo, TX 79118",8066229778,,Amarillo,Texas,79118,https://shedsofamarillo.com/,,35.134449,-101.834526,PREM,500,FALSE,"35.134449, -101.834526",Portable building manufacturer,,,FALSE,,,,Free,,,,0,,,,,,,,,,"35.134449, -101.834526",,FALSE,FALSE,FALSE,FALSE,0,0,0
Sad Monkey Mercantile,"9800 TX-217, Canyon, TX 79015",8064524712,,Canyon,Texas,79015,https://sadmonkey.com/,,34.9838972,-101.726134,SADM,500,FALSE,"34.9838972, -101.726134",Restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"34.9838972, -101.726134",,FALSE,FALSE,FALSE,FALSE,0,0,0
McAlister's Deli,"1010 Lamesa Hwy, Big Spring, TX 79720",4325586468,,Big Spring,Texas,79720,https://locations.mcalistersdeli.com/tx/big-spring/1010-lamesa-hwy?utm_source=google&utm_medium=organic&utm_campaign=locations_partner,"Easygoing counter-service chain known for its sandwiches, stuffed baked potatoes & sweet tea.",32.2621788,-101.4883231,MCAL,500,FALSE,"32.2621788, -101.4883231",Sandwich shop,,,FALSE,,,,Free,,,,0,,,,,,,,,,"32.2621788, -101.4883231",,FALSE,FALSE,FALSE,FALSE,0,0,0
Taco Villa,"1501 S Gregg St, Big Spring, TX 79720",4322633511,,Big Spring,Texas,79720,https://tacovilla.net/,"Local chain doling out familiar Mexican plates in a casual, kid-friendly space.",32.2400801,-101.473166,TACO,500,FALSE,"32.2400801, -101.473166",Restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"32.2400801, -101.473166",,FALSE,FALSE,FALSE,FALSE,0,0,0
Fuddruckers,"406 S Bibb Ave, Eagle Pass, TX 78853",8307733177,,Eagle Pass,Texas,78853,https://www.fuddruckers.com/eagle-pass,"Family-friendly chain for burgers on housemade sesame seed buns, plus salads & shakes.",28.704944,-100.482788,FUDD,500,FALSE,"28.704944, -100.482788",Hamburger restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"28.704944, -100.482788",,FALSE,FALSE,FALSE,FALSE,0,0,0
RJ Catering,"1405 N Bryant Blvd, San Angelo, TX 76903",3252121233,,San Angelo,Texas,76903,http://www.rjcateringtx.com/,,31.472082,-100.4509176,RJCA,500,FALSE,"31.472082, -100.4509176",Caterer,,,FALSE,,,,Free,,,,0,,,,,,,,,,"31.472082, -100.4509176",,FALSE,FALSE,FALSE,FALSE,0,0,0
Crown Of Thorns Barbershop LLC,"4601 Antilley Rd Ste 501, Abilene, TX 79606",3256680935,,Abilene,Texas,79606,http://crownofthornsbarbershop.com/,,32.3724872,-99.7816257,CROW,500,FALSE,"32.3724872, -99.7816257",Barber shop,,,FALSE,,,,Free,,,,0,,,,,,,,,,"32.3724872, -99.7816257",,FALSE,FALSE,FALSE,FALSE,0,0,0
cordell's,"6410 Buffalo Gap Rd Ste B, Abilene, TX 79606",3254551524,,Abilene,Texas,79606,http://www.shopcordells.com/,,32.3716261,-99.7764872,CORD,500,FALSE,"32.3716261, -99.7764872",Bistro,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"32.3716261, -99.7764872",,FALSE,FALSE,FALSE,FALSE,0,0,0
SoulFood Shack Grab & Go,"4021 S 7Th St, Abilene, TX 79605",3252675243,,Abilene,Texas,79605,https://www.facebook.com/soulfoodshack325/,,32.4435276,-99.7716876,SOUL,500,FALSE,"32.4435276, -99.7716876",Restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"32.4435276, -99.7716876",,FALSE,FALSE,FALSE,FALSE,0,0,0
Beauty Plug Tx,"3556 N 6Th St, Abilene, TX 79603",3252757799,,Abilene,Texas,79603,,,32.4555835,-99.7659021,BEAU,500,FALSE,"32.4555835, -99.7659021",Beauty supply store,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,TRUE,"32.4555835, -99.7659021",,FALSE,FALSE,FALSE,FALSE,0,0,0
Phoenix Bodi And Beauty Institute (PBBI),"1290 S Willis St Suite 103, Abilene, TX 79605",3255146839,,Abilene,Texas,79605,http://www.pbbii.com/,,32.4337497,-99.7658791,PHOE,500,FALSE,"32.4337497, -99.7658791",Beauty salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"32.4337497, -99.7658791",,FALSE,FALSE,FALSE,FALSE,0,0,0
Outback Steakhouse,"4142 Ridgemont Dr, Abilene, TX 79606",3256927177,,Abilene,Texas,79606,https://locations.outback.com/texas/abilene/4142-ridgemont-drive?utm_source=gmb&utm_medium=local_search&utm_campaign=website_cta&y_source=1_MTU1MDIzNzMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"Boisterous Australian-themed chain serving steaks, seafood & other hearty steakhouse fare.",32.4008692,-99.765125,OUTB,500,FALSE,"32.4008692, -99.765125",Steak house,,,FALSE,,,,Free,,,,0,,,,,,,,,,"32.4008692, -99.765125",,FALSE,FALSE,FALSE,FALSE,0,0,0
Texas College of Cosmetology,"117 Sayles Blvd, Abilene, TX 79605",3256770532,,Abilene,Texas,79605,https://www.texascollegecosmetology.com/,,32.4488677,-99.7470187,TEXA,500,FALSE,"32.4488677, -99.7470187",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"32.4488677, -99.7470187",,FALSE,FALSE,FALSE,FALSE,0,0,0
NeeCee’s Barber & Cosmetology College Abilene,"1813 Industrial Blvd, Abilene, TX 79602",3256737970,,Abilene,Texas,79602,https://neeceescollege.com/,,32.4009183,-99.7450122,NEEC,500,FALSE,"32.4009183, -99.7450122",Trade school,,,FALSE,,,,Free,,,,0,,,,,,,,,,"32.4009183, -99.7450122",,FALSE,FALSE,FALSE,FALSE,0,0,0
Adorn Your Space,"1110 Energy Dr Ste. 2, Abilene, TX 79602",3252080204,,Abilene,Texas,79602,http://www.adornyourspacetx.com/,,32.399267,-99.7374204,ADOR,500,FALSE,"32.399267, -99.7374204",Professional organizer,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"32.399267, -99.7374204",,FALSE,FALSE,FALSE,FALSE,0,0,0
Abilene Black Chamber,"401 Cypress St #420, Abilene, TX 79601",3256727950,,Abilene,Texas,79601,https://abileneblackchamber.com/,,32.4529226,-99.7335907,ABIL,500,FALSE,"32.4529226, -99.7335907",Chamber of Commerce,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"32.4529226, -99.7335907",,FALSE,FALSE,FALSE,FALSE,0,0,0
Abilene Chamber of Commerce,"400 Pine St Ste. 500, Abilene, TX 79601",3256777241,,Abilene,Texas,79601,http://www.abilenechamber.com/,,32.4528753,-99.7331525,ABIL,500,FALSE,"32.4528753, -99.7331525",Chamber of Commerce,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"32.4528753, -99.7331525",,FALSE,FALSE,FALSE,FALSE,0,0,0
BNI Aligned for Success,"834 S 3Rd St, Abilene, TX 79602",5124818686,,Abilene,Texas,79602,http://bniwesttexas.com/afs/en-US/index,,32.4464752,-99.7319192,BNIA,500,FALSE,"32.4464752, -99.7319192",Business networking company,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"32.4464752, -99.7319192",,FALSE,FALSE,FALSE,FALSE,0,0,0
Twisted Root Burger Co.,"2419 N Judge Ely Blvd, Abilene, TX 79601",3252743150,,Abilene,Texas,79601,https://www.twistedrootburgerco.com/locations/abilene,"Chain with gourmet beef, turkey & vegan burgers, plus spiked shakes. Some locations have game meats.",32.4758304,-99.7063129,TWIS,500,FALSE,"32.4758304, -99.7063129",Hamburger restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"32.4758304, -99.7063129",,FALSE,FALSE,FALSE,FALSE,0,0,0
The Domain Abilene,"1215 E South 11Th St, Abilene, TX 79602",3257017833,,Abilene,Texas,79602,http://www.domainabilene.com/,,32.4366683,-99.7035072,DOMA,500,FALSE,"32.4366683, -99.7035072",Coworking space,,,FALSE,,,,Free,,,,0,,,,,,,,,,"32.4366683, -99.7035072",,FALSE,FALSE,FALSE,FALSE,0,0,0
Starbucks Coffee Company,"2626 Enterprise Dr, Abilene, TX 79601",3257257496,,Abilene,Texas,79601,https://www.starbucks.com/store-locator/store/1014928/,"Welcoming coffeehouse with handcrafted coffee, espresso & tea, plus breakfast, lunch & pastries.",32.48025,-99.69489,STAR,500,FALSE,"32.48025, -99.69489",Coffee shop,,,FALSE,,,,Free,,,,0,,,,,,,,,,"32.48025, -99.69489",,FALSE,FALSE,FALSE,FALSE,0,0,0
Golden Corral Buffet & Grill,"5930 San Bernardo Ave, Laredo, TX 78041",9567913374,,Laredo,Texas,78041,https://www.goldencorral.com/locations/713/golden-corral-san-bernardo-ave?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=713,"Family-friendly buffet chain featuring all-you-can-eat American fare, plus salad & dessert bars.",27.5613713,-99.5044827,GOLD,500,FALSE,"27.5613713, -99.5044827",Buffet restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"27.5613713, -99.5044827",,FALSE,FALSE,FALSE,FALSE,0,0,0
Solucion Aduanal Interamerica Llc,"8640 San Lorenzo Dr B, Laredo, TX 78045",9567129509,,Laredo,Texas,78045,http://www.solucionaduanal.com/,,27.5907199,-99.4987276,SOLU,500,FALSE,"27.5907199, -99.4987276",Winery,,,FALSE,,,,Free,,,,0,,,,,,,,,,"27.5907199, -99.4987276",,FALSE,FALSE,FALSE,FALSE,0,0,0
La Finca Bruncheria & Café,"1713 E Del Mar Blvd Ste. 6C, Laredo, TX 78041",9565680162,,Laredo,Texas,78041,https://lafincabruncheria.com/,,27.5761703,-99.4670086,LAFI,500,FALSE,"27.5761703, -99.4670086",Brunch restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"27.5761703, -99.4670086",,FALSE,FALSE,FALSE,FALSE,0,0,0
iTeam Legal Solutions,"1207 Coggin Ave, Brownwood, TX 76801",3252843747,,Brownwood,Texas,76801,https://iteamlegalsolutions.net/,,31.7084174,-98.9796942,ITEA,500,FALSE,"31.7084174, -98.9796942",Law firm,,,FALSE,,,,Free,,,,0,,,,,,,,,,"31.7084174, -98.9796942",,FALSE,FALSE,FALSE,FALSE,0,0,0
The Cajun Coffee Shack,"11618 Potranco Rd, San Antonio, TX 78253",,,San Antonio,Texas,78253,https://cajuncoffeeshack.toast.site/,,29.4325777,-98.7223184,CAJU,500,FALSE,"29.4325777, -98.7223184",Coffee shop,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.4325777, -98.7223184",,FALSE,FALSE,FALSE,FALSE,0,0,0
Black Rifle Coffee Company,"303 W Loop 1604 S, San Antonio, TX 78245",2102393400,,San Antonio,Texas,78245,https://www.blackriflecoffee.com/,,29.4307473,-98.7123889,BLAC,500,FALSE,"29.4307473, -98.7123889",Coffee shop,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"29.4307473, -98.7123889",,FALSE,FALSE,FALSE,FALSE,0,0,0
The Art of Hair Studio,"10540 Culebra Rd Ste 102, San Antonio, TX 78251",8303835151,,San Antonio,Texas,78251,http://bit.ly/artofhairstudio,,29.4912093,-98.6987651,ARTO,500,FALSE,"29.4912093, -98.6987651",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.4912093, -98.6987651",,FALSE,FALSE,FALSE,FALSE,0,0,0
Love's Travel Stop,"6950 I-20, Ranger, TX 76470",2546473700,,Ranger,Texas,76470,https://www.loves.com/locations/270,,32.4414757,-98.6946641,LOVE,500,FALSE,"32.4414757, -98.6946641",Truck stop,,,FALSE,,,,Free,,,,0,,,,,,,,,,"32.4414757, -98.6946641",,FALSE,FALSE,FALSE,FALSE,0,0,0
The Jerk Shack,"10234 TX-151 Ste 103, San Antonio, TX 78251",2107767780,,San Antonio,Texas,78251,http://www.thejerkshacksatx.com/,"Humble window-serve for jerk chicken, patties & curries, plus veggie options & meat by the pound.",29.4488732,-98.6849804,JERK,500,FALSE,"29.4488732, -98.6849804",Caribbean restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.4488732, -98.6849804",,FALSE,FALSE,FALSE,FALSE,0,0,0
House of Cookie Couture,"9822 Potranco Rd, San Antonio, TX 78251",2109826518,,San Antonio,Texas,78251,http://www.houseofcookiecouture.com/,,29.4361405,-98.6838026,HOUS,500,FALSE,"29.4361405, -98.6838026",Clothing store,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.4361405, -98.6838026",,FALSE,FALSE,FALSE,FALSE,0,0,0
Ubuntu Cuisine,"8753 Grissom Rd, San Antonio, TX 78251",2108886161,,San Antonio,Texas,78251,https://ubuntucuisine.com/,"Traditional African meat pies, rice dishes & soups prepared in a modest strip-mall storefront.",29.480257,-98.6563984,UBUN,500,FALSE,"29.480257, -98.6563984",African restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.480257, -98.6563984",,FALSE,FALSE,FALSE,FALSE,0,0,0
MFAD Creative Group LLC,"8403 TX-151 Ste 104 #446, San Antonio, TX 78245",2109607013,,San Antonio,Texas,78245,http://www.management4aday.com/,,29.4375835,-98.6525387,MFAD,500,FALSE,"29.4375835, -98.6525387",Business management consultant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.4375835, -98.6525387",,FALSE,FALSE,FALSE,FALSE,0,0,0
Adjia’s Hair Braiding,"1305 Sw Loop 410 Unit 203, San Antonio, TX 78227",2108128121,,San Antonio,Texas,78227,https://adjiashairbraiding.zoca.com/?utm_source=googlemaps&utm_medium=googlemapsprofile&utm_campaign=googlemaps,,29.4229256,-98.6517224,ADJI,500,FALSE,"29.4229256, -98.6517224",Hairdresser,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"29.4229256, -98.6517224",,FALSE,FALSE,FALSE,FALSE,0,0,0
Anointed SkinKare,"7914 Culebra Rd Ste 116, San Antonio, TX 78251",2104469544,,San Antonio,Texas,78251,https://anointedskinkare.glossgenius.com/,,29.4636932,-98.6453204,ANOI,500,FALSE,"29.4636932, -98.6453204",Facial spa,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"29.4636932, -98.6453204",,FALSE,FALSE,FALSE,FALSE,0,0,0
The Picnic Basket Co.,"8006 Solar Mist, San Antonio, TX 78252",,,San Antonio,Texas,78252,,,29.350336,-98.6396177,PICN,500,FALSE,"29.350336, -98.6396177",Event planner,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.350336, -98.6396177",,FALSE,FALSE,FALSE,FALSE,0,0,0
Flo T African hair braiding,"7543 Grissom Rd Suite 110B, San Antonio, TX 78251",2109605344,,San Antonio,Texas,78251,https://flotafricanhairbraiding.as.me/,,29.4808607,-98.6370527,FLOT,500,FALSE,"29.4808607, -98.6370527",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.4808607, -98.6370527",,FALSE,FALSE,FALSE,FALSE,0,0,0
The Bookkeeping Baddie,"7543 Grissom Rd Suite 130, San Antonio, TX 78251",2108916064,,San Antonio,Texas,78251,https://www.thebookkeepingbaddie.com/,,29.4811853,-98.6368392,BOOK,500,FALSE,"29.4811853, -98.6368392",Bookkeeping service,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.4811853, -98.6368392",,FALSE,FALSE,FALSE,FALSE,0,0,0
Trices Cafe and Lounge,"7600 Eckhert Rd #3, San Antonio, TX 78240",2108067770,,San Antonio,Texas,78240,https://tricesrestaurant.square.site/,,29.5091415,-98.6255595,TRIC,500,FALSE,"29.5091415, -98.6255595",African restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.5091415, -98.6255595",,FALSE,FALSE,FALSE,FALSE,0,0,0
Elizabeth's Hair Braiding & Locks,"3209 Wurzbach Rd, San Antonio, TX 78238",2106029053,,San Antonio,Texas,78238,https://elizabethhairbraidingandlocks.godaddysites.com/,,29.4668559,-98.6245055,ELIZ,500,FALSE,"29.4668559, -98.6245055",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.4668559, -98.6245055",,FALSE,FALSE,FALSE,FALSE,0,0,0
Flair 55 Hair Salon,"20327 I-10 215 Suite 36, San Antonio, TX 78257",2105577100,,San Antonio,Texas,78257,https://www.flair55.com/,,29.6312644,-98.613036,FLAI,500,FALSE,"29.6312644, -98.613036",Beauty salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.6312644, -98.613036",,FALSE,FALSE,FALSE,FALSE,0,0,0
STEVIHAIR STYLES /African Hair Braiding/Hair Salon,"5819 Northwest Loop 410 #152, San Antonio, TX 78238",2107125716,,San Antonio,Texas,78238,,,29.4809226,-98.6077862,STEV,500,FALSE,"29.4809226, -98.6077862",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.4809226, -98.6077862",,FALSE,FALSE,FALSE,FALSE,0,0,0
The Sunnah the Better Islamic Gift Shop,"5772 Evers Rd, San Antonio, TX 78238",2108880140,,San Antonio,Texas,78238,https://www.thesunnahthebetter.com/,"Family-owned shop since 1993 selling traditional Islamic apparel in larger sizes, plus other gifts.",29.4891739,-98.5993978,SUNN,500,FALSE,"29.4891739, -98.5993978",Gift shop,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.4891739, -98.5993978",,FALSE,FALSE,FALSE,FALSE,0,0,0
The Bandoo Salon & Spa,"6121 Callaghan Rd, San Antonio, TX 78228",2109984247,,San Antonio,Texas,78228,https://www.thebandoosalonandspa.com/,,29.4888727,-98.576054,BAND,500,FALSE,"29.4888727, -98.576054",Beauty salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.4888727, -98.576054",,FALSE,FALSE,FALSE,FALSE,0,0,0
